time_s;EMG_mV
25.2760;0.0032
25.2770;0.0129
25.2780;0.0161
25.2790;0.0161
25.2800;0.0161
25.2810;-0.0097
25.2820;-0.0032
25.2830;0.0000
25.2840;-0.0064
25.2850;-0.0129
25.2860;-0.0161
25.2870;-0.0129
25.2880;-0.0097
25.2890;0.0000
25.2900;0.0000
25.2910;-0.0032
25.2920;0.0064
25.2930;0.0032
25.2940;0.0000
25.2950;0.0161
25.2960;0.0226
25.2970;0.0387
25.2980;0.0387
25.2990;0.0258
25.3000;0.0129
25.3010;0.0193
25.3020;0.0193
25.3030;-0.0064
25.3040;-0.0161
25.3050;-0.0258
25.3060;-0.0064
25.3070;-0.0032
25.3080;-0.0064
25.3090;-0.0129
25.3100;0.0000
25.3110;-0.0290
25.3120;-0.0516
25.3130;-0.0580
25.3140;-0.0193
25.3150;0.0032
25.3160;0.0161
25.3170;0.0483
25.3180;0.0387
25.3190;0.0129
25.3200;-0.0322
25.3210;-0.0516
25.3220;-0.0387
25.3230;-0.0290
25.3240;-0.0290
25.3250;-0.0387
25.3260;-0.0161
25.3270;-0.0032
25.3280;0.0193
25.3290;0.0226
25.3300;0.0806
25.3310;0.1128
25.3320;0.1160
25.3330;0.1128
25.3340;0.0999
25.3350;0.0645
25.3360;0.0226
25.3370;-0.0097
25.3380;-0.0322
25.3390;-0.0709
25.3400;-0.1063
25.3410;-0.1128
25.3420;-0.1547
25.3430;-0.1966
25.3440;-0.1579
25.3450;-0.0902
25.3460;-0.0161
25.3470;0.0290
25.3480;0.0580
25.3490;0.0709
25.3500;0.0741
25.3510;0.0580
25.3520;0.0354
25.3530;0.0322
25.3540;0.0290
25.3550;0.0290
25.3560;0.0290
25.3570;0.0226
25.3580;0.0226
25.3590;0.0193
25.3600;0.0226
25.3610;0.0193
25.3620;0.0032
25.3630;-0.0032
25.3640;0.0129
25.3650;0.0129
25.3660;0.0097
25.3670;0.0097
25.3680;0.0000
25.3690;-0.0161
25.3700;-0.0129
25.3710;-0.0193
25.3720;-0.0032
25.3730;-0.0129
25.3740;-0.0322
25.3750;-0.0451
25.3760;-0.0419
25.3770;-0.0258
25.3780;0.0000
25.3790;-0.0097
25.3800;0.0000
25.3810;0.0064
25.3820;0.0354
25.3830;0.0387
25.3840;0.0677
25.3850;0.1128
25.3860;0.1321
25.3870;0.1547
25.3880;0.1579
25.3890;0.1192
25.3900;0.0645
25.3910;0.0032
25.3920;-0.0677
25.3930;-0.1192
25.3940;-0.1837
25.3950;-0.2288
25.3960;-0.2546
25.3970;-0.2707
25.3980;-0.2449
25.3990;-0.1934
25.4000;-0.1225
25.4010;-0.0612
25.4020;-0.0032
25.4030;0.0806
25.4040;0.1321
25.4050;0.1386
25.4060;0.1225
25.4070;0.1450
25.4080;0.1257
25.4090;0.1063
25.4100;0.1192
25.4110;0.1096
25.4120;0.1128
25.4130;0.1225
25.4140;0.1354
25.4150;0.1031
25.4160;0.0419
25.4170;0.0387
25.4180;0.0419
25.4190;0.0290
25.4200;0.0161
25.4210;-0.0677
25.4220;-0.1611
25.4230;-0.2224
25.4240;-0.1708
25.4250;-0.1192
25.4260;-0.1192
25.4270;-0.1321
25.4280;-0.1418
25.4290;-0.1354
25.4300;-0.1225
25.4310;-0.0451
25.4320;0.0161
25.4330;0.0354
25.4340;0.0612
25.4350;0.0612
25.4360;0.0419
25.4370;-0.0258
25.4380;-0.0129
25.4390;0.0032
25.4400;0.0161
25.4410;0.0548
25.4420;0.1096
25.4430;0.1096
25.4440;0.0709
25.4450;0.0773
25.4460;0.0902
25.4470;0.0451
25.4480;0.0000
25.4490;-0.0322
25.4500;-0.0193
25.4510;-0.0064
25.4520;-0.0129
25.4530;-0.0032
25.4540;-0.0097
25.4550;-0.0161
25.4560;0.0032
25.4570;0.0097
25.4580;-0.0226
25.4590;-0.0097
25.4600;-0.0129
25.4610;-0.0097
25.4620;-0.0097
25.4630;0.0806
25.4640;0.0999
25.4650;0.0709
25.4660;0.0741
25.4670;0.0419
25.4680;-0.0032
25.4690;-0.0129
25.4700;0.0161
25.4710;0.0322
25.4720;0.0483
25.4730;0.0226
25.4740;-0.0290
25.4750;-0.0999
25.4760;-0.0999
25.4770;-0.0677
25.4780;-0.0580
25.4790;-0.1063
25.4800;-0.0838
25.4810;-0.0387
25.4820;0.0548
25.4830;0.0483
25.4840;0.0516
25.4850;0.0645
25.4860;0.0902
25.4870;0.1289
25.4880;0.0935
25.4890;0.1579
25.4900;0.4383
25.4910;0.3996
25.4920;0.1837
25.4930;-0.0838
25.4940;-0.3577
25.4950;-0.5221
25.4960;-0.6059
25.4970;-0.5801
25.4980;-0.5414
25.4990;-0.5092
25.5000;-0.3545
25.5010;-0.1192
25.5020;0.1418
25.5030;0.2610
25.5040;0.2610
25.5050;0.2675
25.5060;0.2224
25.5070;0.2224
25.5080;0.2224
25.5090;0.1644
25.5100;0.1257
25.5110;0.0709
25.5120;0.0419
25.5130;0.0258
25.5140;0.0097
25.5150;0.0322
25.5160;0.0580
25.5170;0.0483
25.5180;0.0161
25.5190;0.0097
25.5200;0.0226
25.5210;0.0258
25.5220;0.0193
25.5230;-0.0161
25.5240;-0.0161
25.5250;0.0064
25.5260;0.0290
25.5270;-0.0032
25.5280;-0.0193
25.5290;-0.0290
25.5300;0.0000
25.5310;0.0354
25.5320;0.0193
25.5330;0.0161
25.5340;0.0193
25.5350;-0.0193
25.5360;-0.0129
25.5370;0.0129
25.5380;0.1128
25.5390;0.2159
25.5400;0.1966
25.5410;0.1772
25.5420;0.1031
25.5430;0.1063
25.5440;0.0516
25.5450;-0.0773
25.5460;-0.1837
25.5470;-0.3190
25.5480;-0.3899
25.5490;-0.4512
25.5500;-0.4093
25.5510;-0.3029
25.5520;-0.1515
25.5530;-0.0773
25.5540;-0.0580
25.5550;-0.0580
25.5560;0.0387
25.5570;0.1257
25.5580;0.1611
25.5590;0.2256
25.5600;0.4254
25.5610;0.4898
25.5620;0.3577
25.5630;0.1934
25.5640;0.0387
25.5650;-0.0645
25.5660;-0.1289
25.5670;-0.1096
25.5680;-0.1225
25.5690;-0.1579
25.5700;-0.2417
25.5710;-0.3062
25.5720;-0.2610
25.5730;-0.0741
25.5740;0.0483
25.5750;0.0580
25.5760;0.0193
25.5770;0.0322
25.5780;0.0580
25.5790;0.0709
25.5800;0.1257
25.5810;0.1128
25.5820;0.0677
25.5830;0.0483
25.5840;0.0999
25.5850;0.1257
25.5860;0.1805
25.5870;0.1772
25.5880;0.1160
25.5890;0.0161
25.5900;-0.0387
25.5910;-0.0516
25.5920;-0.0612
25.5930;-0.1579
25.5940;-0.1966
25.5950;-0.2288
25.5960;-0.2449
25.5970;-0.1966
25.5980;-0.1289
25.5990;0.0290
25.6000;0.1805
25.6010;0.1998
25.6020;0.2675
25.6030;0.3738
25.6040;0.3255
25.6050;0.1805
25.6060;0.0258
25.6070;-0.1805
25.6080;-0.2675
25.6090;-0.3094
25.6100;-0.2546
25.6110;-0.2224
25.6120;-0.2095
25.6130;-0.1772
25.6140;-0.1354
25.6150;-0.0451
25.6160;-0.0354
25.6170;0.0129
25.6180;0.0322
25.6190;0.0387
25.6200;0.0741
25.6210;0.0838
25.6220;0.1450
25.6230;0.1160
25.6240;0.0999
25.6250;0.0387
25.6260;0.0483
25.6270;0.0612
25.6280;0.1321
25.6290;0.1611
25.6300;0.1289
25.6310;0.0226
25.6320;-0.0838
25.6330;-0.1160
25.6340;-0.1192
25.6350;0.0193
25.6360;0.0451
25.6370;-0.0129
25.6380;-0.0483
25.6390;-0.0967
25.6400;-0.1192
25.6410;-0.0580
25.6420;0.0451
25.6430;0.1547
25.6440;0.1837
25.6450;0.1611
25.6460;0.0645
25.6470;0.0419
25.6480;0.0322
25.6490;0.0387
25.6500;0.0258
25.6510;0.0032
25.6520;-0.0129
25.6530;-0.0741
25.6540;-0.1321
25.6550;-0.1289
25.6560;-0.1515
25.6570;-0.1321
25.6580;-0.1096
25.6590;-0.1257
25.6600;-0.0838
25.6610;-0.0258
25.6620;0.0322
25.6630;0.0483
25.6640;-0.0032
25.6650;-0.0419
25.6660;-0.0193
25.6670;0.0032
25.6680;0.0580
25.6690;0.1611
25.6700;0.3094
25.6710;0.3255
25.6720;0.1901
25.6730;0.0612
25.6740;0.0290
25.6750;0.0548
25.6760;-0.0161
25.6770;-0.1837
25.6780;-0.2997
25.6790;-0.3609
25.6800;-0.4222
25.6810;-0.3803
25.6820;-0.3094
25.6830;-0.1998
25.6840;0.0483
25.6850;0.2643
25.6860;0.3513
25.6870;0.3319
25.6880;0.2739
25.6890;0.1676
25.6900;0.0741
25.6910;0.0483
25.6920;0.0354
25.6930;0.0290
25.6940;0.0258
25.6950;0.0000
25.6960;-0.0548
25.6970;0.0097
25.6980;0.1257
25.6990;0.1579
25.7000;0.1611
25.7010;0.1225
25.7020;0.0645
25.7030;0.0773
25.7040;0.0129
25.7050;-0.0548
25.7060;-0.1450
25.7070;-0.2320
25.7080;-0.3126
25.7090;-0.3803
25.7100;-0.3932
25.7110;-0.3255
25.7120;-0.2159
25.7130;-0.1096
25.7140;0.0483
25.7150;0.1740
25.7160;0.2030
25.7170;0.2288
25.7180;0.2030
25.7190;0.1966
25.7200;0.1837
25.7210;0.1160
25.7220;0.1321
25.7230;0.0773
25.7240;-0.0129
25.7250;0.0258
25.7260;0.0419
25.7270;-0.0322
25.7280;-0.0677
25.7290;-0.0354
25.7300;-0.0773
25.7310;-0.1934
25.7320;-0.2320
25.7330;-0.2481
25.7340;-0.1644
25.7350;-0.0483
25.7360;0.0000
25.7370;0.0193
25.7380;0.0773
25.7390;0.1321
25.7400;0.1289
25.7410;0.1063
25.7420;0.0870
25.7430;0.1128
25.7440;0.1257
25.7450;0.1772
25.7460;0.1031
25.7470;-0.0097
25.7480;-0.0193
25.7490;-0.0354
25.7500;-0.0451
25.7510;-0.0129
25.7520;0.0032
25.7530;-0.0322
25.7540;-0.0870
25.7550;-0.1063
25.7560;-0.1160
25.7570;-0.1386
25.7580;-0.0645
25.7590;0.0000
25.7600;0.0354
25.7610;0.0354
25.7620;0.0548
25.7630;0.0258
25.7640;0.0000
25.7650;0.0064
25.7660;0.0097
25.7670;0.0354
25.7680;0.0322
25.7690;0.0612
25.7700;0.2675
25.7710;0.2030
25.7720;0.1321
25.7730;0.0902
25.7740;0.0773
25.7750;0.0000
25.7760;-0.0806
25.7770;-0.1160
25.7780;-0.1515
25.7790;-0.2030
25.7800;-0.2546
25.7810;-0.3062
25.7820;-0.2997
25.7830;-0.2159
25.7840;-0.1644
25.7850;-0.0967
25.7860;0.0387
25.7870;0.1321
25.7880;0.1482
25.7890;0.1354
25.7900;0.1192
25.7910;0.1418
25.7920;0.1805
25.7930;0.4093
25.7940;0.5027
25.7950;0.3964
25.7960;0.2030
25.7970;0.0387
25.7980;-0.0999
25.7990;-0.2514
25.8000;-0.3932
25.8010;-0.4447
25.8020;-0.3964
25.8030;-0.4061
25.8040;-0.4125
25.8050;-0.2417
25.8060;0.0193
25.8070;0.1515
25.8080;0.2062
25.8090;0.1644
25.8100;0.1450
25.8110;0.1128
25.8120;0.0967
25.8130;0.0935
25.8140;0.0677
25.8150;0.0612
25.8160;0.0677
25.8170;0.0773
25.8180;0.0645
25.8190;0.0806
25.8200;0.0935
25.8210;0.0870
25.8220;0.0483
25.8230;0.0161
25.8240;-0.0258
25.8250;0.0000
25.8260;0.0387
25.8270;-0.0064
25.8280;-0.0097
25.8290;-0.0483
25.8300;-0.0677
25.8310;-0.0806
25.8320;-0.0773
25.8330;-0.1031
25.8340;-0.1128
25.8350;-0.0258
25.8360;0.0709
25.8370;0.2256
25.8380;0.2030
25.8390;0.0483
25.8400;-0.0032
25.8410;-0.0032
25.8420;0.0064
25.8430;-0.0193
25.8440;-0.0580
25.8450;-0.0806
25.8460;-0.1676
25.8470;-0.1611
25.8480;-0.1482
25.8490;-0.1611
25.8500;-0.2127
25.8510;-0.1805
25.8520;-0.0580
25.8530;0.0580
25.8540;0.2449
25.8550;0.2224
25.8560;0.1386
25.8570;0.0741
25.8580;0.0612
25.8590;0.0354
25.8600;-0.0322
25.8610;-0.0741
25.8620;-0.0999
25.8630;-0.0677
25.8640;-0.0226
25.8650;-0.0064
25.8660;-0.0483
25.8670;-0.0258
25.8680;0.0290
25.8690;0.1063
25.8700;0.1289
25.8710;0.1676
25.8720;0.1096
25.8730;0.0677
25.8740;0.0226
25.8750;-0.0516
25.8760;-0.1031
25.8770;-0.1772
25.8780;-0.2127
25.8790;-0.0773
25.8800;-0.0226
25.8810;-0.0032
25.8820;0.0097
25.8830;0.0387
25.8840;0.0870
25.8850;0.0709
25.8860;0.0516
25.8870;0.0709
25.8880;0.0741
25.8890;0.0935
25.8900;0.1708
25.8910;0.2030
25.8920;0.2965
25.8930;0.3609
25.8940;0.1772
25.8950;0.0354
25.8960;0.0064
25.8970;-0.1257
25.8980;-0.2771
25.8990;-0.2095
25.9000;-0.1740
25.9010;-0.2288
25.9020;-0.1966
25.9030;-0.2578
25.9040;-0.3964
25.9050;-0.3932
25.9060;-0.3803
25.9070;-0.2578
25.9080;-0.1386
25.9090;-0.0870
25.9100;0.0032
25.9110;0.0902
25.9120;0.1676
25.9130;0.2385
25.9140;0.1966
25.9150;0.1547
25.9160;0.1321
25.9170;0.1547
25.9180;0.1515
25.9190;0.1321
25.9200;0.1257
25.9210;0.1128
25.9220;0.0999
25.9230;0.0612
25.9240;-0.0064
25.9250;-0.0097
25.9260;0.0097
25.9270;-0.0097
25.9280;-0.0032
25.9290;0.0097
25.9300;0.0387
25.9310;0.0193
25.9320;-0.0483
25.9330;-0.0483
25.9340;-0.0226
25.9350;-0.0226
25.9360;0.0129
25.9370;0.0548
25.9380;0.0645
25.9390;0.0483
25.9400;0.0741
25.9410;0.1063
25.9420;0.1579
25.9430;0.1901
25.9440;0.1515
25.9450;0.0870
25.9460;-0.0129
25.9470;-0.1740
25.9480;-0.2868
25.9490;-0.3609
25.9500;-0.3352
25.9510;-0.3158
25.9520;-0.2191
25.9530;-0.1772
25.9540;-0.2643
25.9550;-0.1966
25.9560;-0.0645
25.9570;0.0902
25.9580;0.2127
25.9590;0.2288
25.9600;0.2675
25.9610;0.2578
25.9620;0.1966
25.9630;0.1289
25.9640;0.1096
25.9650;0.2159
25.9660;0.1418
25.9670;0.0322
25.9680;-0.0258
25.9690;-0.0612
25.9700;0.0226
25.9710;0.0709
25.9720;0.0161
25.9730;-0.0451
25.9740;-0.1096
25.9750;-0.1482
25.9760;-0.1547
25.9770;-0.1418
25.9780;-0.1063
25.9790;-0.0322
25.9800;0.0193
25.9810;0.0129
25.9820;-0.0322
25.9830;-0.0709
25.9840;-0.0516
25.9850;-0.0483
25.9860;-0.0097
25.9870;0.0612
25.9880;0.0838
25.9890;0.0645
25.9900;0.1192
25.9910;0.1837
25.9920;0.4576
25.9930;0.4222
25.9940;0.2707
25.9950;0.1031
25.9960;-0.0483
25.9970;-0.1934
25.9980;-0.3255
25.9990;-0.3899
26.0000;-0.4383
26.0010;-0.4222
26.0020;-0.3899
26.0030;-0.3609
26.0040;-0.3384
26.0050;-0.1901
26.0060;0.0709
26.0070;0.2675
26.0080;0.3062
26.0090;0.2707
26.0100;0.1998
26.0110;0.1450
26.0120;0.1418
26.0130;0.1644
26.0140;0.1192
26.0150;0.0902
26.0160;0.0870
26.0170;0.0483
26.0180;0.0064
26.0190;0.0129
26.0200;0.0451
26.0210;0.2030
26.0220;0.1579
26.0230;0.0290
26.0240;0.0193
26.0250;0.0806
26.0260;0.1128
26.0270;0.0773
26.0280;0.0354
26.0290;-0.0741
26.0300;-0.1772
26.0310;-0.3480
26.0320;-0.4093
26.0330;-0.4415
26.0340;-0.3319
26.0350;-0.2514
26.0360;-0.1772
26.0370;-0.0773
26.0380;0.0387
26.0390;0.1031
26.0400;0.1289
26.0410;0.1708
26.0420;0.1644
26.0430;0.1837
26.0440;0.1515
26.0450;0.0999
26.0460;0.0709
26.0470;0.0483
26.0480;0.0516
26.0490;0.0677
26.0500;0.0838
26.0510;0.0902
26.0520;0.0709
26.0530;0.1321
26.0540;0.1354
26.0550;0.1321
26.0560;0.0161
26.0570;-0.0838
26.0580;-0.1289
26.0590;-0.1450
26.0600;-0.1450
26.0610;-0.1321
26.0620;-0.1160
26.0630;-0.0290
26.0640;-0.0387
26.0650;-0.0902
26.0660;-0.0967
26.0670;-0.0258
26.0680;-0.0548
26.0690;-0.0161
26.0700;0.1192
26.0710;0.2224
26.0720;0.1901
26.0730;0.1289
26.0740;0.0902
26.0750;0.0226
26.0760;-0.0548
26.0770;-0.1418
26.0780;-0.1354
26.0790;-0.1321
26.0800;-0.1160
26.0810;-0.0387
26.0820;-0.0097
26.0830;0.0000
26.0840;0.0097
26.0850;0.0226
26.0860;0.0548
26.0870;0.0741
26.0880;0.1289
26.0890;0.2095
26.0900;0.3126
26.0910;0.2417
26.0920;0.1031
26.0930;-0.0258
26.0940;-0.1418
26.0950;-0.1901
26.0960;-0.2127
26.0970;-0.1966
26.0980;-0.1482
26.0990;-0.2353
26.1000;-0.2288
26.1010;-0.2546
26.1020;-0.1837
26.1030;-0.0580
26.1040;0.1257
26.1050;0.2256
26.1060;0.2868
26.1070;0.2256
26.1080;0.0870
26.1090;0.0612
26.1100;0.0709
26.1110;0.0580
26.1120;0.0483
26.1130;-0.0129
26.1140;-0.0677
26.1150;-0.1096
26.1160;-0.1418
26.1170;-0.1547
26.1180;-0.0741
26.1190;0.0258
26.1200;0.0580
26.1210;0.0193
26.1220;0.0064
26.1230;-0.0387
26.1240;-0.0419
26.1250;-0.0258
26.1260;-0.0032
26.1270;0.0226
26.1280;0.0322
26.1290;0.0161
26.1300;0.0097
26.1310;-0.0290
26.1320;-0.0258
26.1330;0.0032
26.1340;0.0902
26.1350;0.1128
26.1360;0.2256
26.1370;0.2159
26.1380;0.1418
26.1390;0.0548
26.1400;0.0580
26.1410;0.0258
26.1420;0.0000
26.1430;-0.0999
26.1440;-0.2578
26.1450;-0.2836
26.1460;-0.2030
26.1470;-0.1805
26.1480;-0.1160
26.1490;-0.0645
26.1500;-0.0580
26.1510;-0.0354
26.1520;-0.0129
26.1530;0.0387
26.1540;0.0709
26.1550;0.1321
26.1560;0.1482
26.1570;0.0967
26.1580;0.0322
26.1590;-0.0129
26.1600;-0.0258
26.1610;0.0387
26.1620;0.0612
26.1630;0.0838
26.1640;0.2481
26.1650;0.2546
26.1660;0.1676
26.1670;0.0806
26.1680;0.0064
26.1690;-0.0612
26.1700;-0.0709
26.1710;-0.0032
26.1720;-0.0580
26.1730;-0.1869
26.1740;-0.2191
26.1750;-0.1547
26.1760;0.0193
26.1770;0.0967
26.1780;0.1676
26.1790;0.1257
26.1800;0.0709
26.1810;-0.0612
26.1820;-0.1740
26.1830;-0.2095
26.1840;-0.2224
26.1850;-0.3190
26.1860;-0.3287
26.1870;-0.2965
26.1880;-0.1515
26.1890;-0.0580
26.1900;0.0097
26.1910;0.1547
26.1920;0.2159
26.1930;0.1386
26.1940;0.1031
26.1950;0.1160
26.1960;0.0741
26.1970;0.0645
26.1980;0.0838
26.1990;0.0741
26.2000;0.0645
26.2010;0.0612
26.2020;0.1225
26.2030;0.2159
26.2040;0.2159
26.2050;0.2288
26.2060;0.2062
26.2070;0.0967
26.2080;-0.0064
26.2090;-0.1289
26.2100;-0.2320
26.2110;-0.2965
26.2120;-0.3352
26.2130;-0.2836
26.2140;-0.2739
26.2150;-0.1934
26.2160;-0.0902
26.2170;-0.0483
26.2180;0.0999
26.2190;0.1644
26.2200;0.1644
26.2210;0.1386
26.2220;0.1192
26.2230;0.0902
26.2240;0.0741
26.2250;0.0645
26.2260;0.0419
26.2270;0.0064
26.2280;-0.0290
26.2290;-0.0290
26.2300;0.0032
26.2310;0.0322
26.2320;0.0226
26.2330;0.0064
26.2340;-0.0097
26.2350;0.1418
26.2360;0.1257
26.2370;0.0806
26.2380;0.0483
26.2390;0.0387
26.2400;0.0354
26.2410;-0.0258
26.2420;-0.1192
26.2430;-0.1386
26.2440;-0.1450
26.2450;-0.1611
26.2460;-0.1998
26.2470;-0.1644
26.2480;-0.0773
26.2490;0.0097
26.2500;0.0709
26.2510;0.1354
26.2520;0.1482
26.2530;0.1901
26.2540;0.2868
26.2550;0.3126
26.2560;0.2353
26.2570;0.0709
26.2580;-0.0516
26.2590;-0.1386
26.2600;-0.1966
26.2610;-0.1482
26.2620;-0.2095
26.2630;-0.3448
26.2640;-0.4028
26.2650;-0.3352
26.2660;-0.2933
26.2670;-0.1676
26.2680;-0.0258
26.2690;0.0902
26.2700;0.1805
26.2710;0.2127
26.2720;0.2353
26.2730;0.2900
26.2740;0.2707
26.2750;0.2675
26.2760;0.2643
26.2770;0.1805
26.2780;0.0806
26.2790;-0.0516
26.2800;-0.1450
26.2810;-0.1805
26.2820;-0.2191
26.2830;-0.2610
26.2840;-0.2836
26.2850;-0.2385
26.2860;-0.1225
26.2870;-0.0226
26.2880;0.0902
26.2890;0.1869
26.2900;0.2127
26.2910;0.1257
26.2920;0.0483
26.2930;0.0193
26.2940;-0.0097
26.2950;-0.0193
26.2960;-0.0161
26.2970;0.0000
26.2980;0.0322
26.2990;0.0354
26.3000;0.1676
26.3010;0.1096
26.3020;0.0258
26.3030;0.0000
26.3040;-0.0064
26.3050;-0.0064
26.3060;0.0387
26.3070;-0.0322
26.3080;-0.0580
26.3090;-0.1031
26.3100;-0.0967
26.3110;-0.0806
26.3120;-0.0354
26.3130;0.0032
26.3140;0.0483
26.3150;0.0773
26.3160;0.0806
26.3170;0.0709
26.3180;0.1128
26.3190;0.0902
26.3200;0.0612
26.3210;0.0451
26.3220;0.0129
26.3230;-0.0032
26.3240;-0.0645
26.3250;-0.0999
26.3260;-0.1192
26.3270;-0.0548
26.3280;-0.0290
26.3290;-0.0612
26.3300;-0.0773
26.3310;-0.1869
26.3320;-0.2417
26.3330;-0.1837
26.3340;-0.0741
26.3350;0.0000
26.3360;0.0129
26.3370;0.0000
26.3380;0.0709
26.3390;0.1354
26.3400;0.1450
26.3410;0.1160
26.3420;0.1063
26.3430;0.0838
26.3440;0.1450
26.3450;0.2030
26.3460;0.1418
26.3470;0.1225
26.3480;0.1482
26.3490;0.0032
26.3500;-0.1257
26.3510;-0.1354
26.3520;-0.1321
26.3530;-0.1418
26.3540;-0.1805
26.3550;-0.1482
26.3560;-0.1708
26.3570;-0.1708
26.3580;-0.0451
26.3590;0.0129
26.3600;0.0387
26.3610;0.1837
26.3620;0.3062
26.3630;0.3319
26.3640;0.2095
26.3650;0.0193
26.3660;-0.0935
26.3670;-0.1515
26.3680;-0.1386
26.3690;-0.1869
26.3700;-0.2127
26.3710;-0.2771
26.3720;-0.2353
26.3730;-0.1772
26.3740;-0.1289
26.3750;-0.1225
26.3760;-0.0032
26.3770;0.1644
26.3780;0.2353
26.3790;0.1676
26.3800;0.1482
26.3810;0.1740
26.3820;0.1676
26.3830;0.1225
26.3840;0.1063
26.3850;0.0935
26.3860;0.0806
26.3870;0.0516
26.3880;0.0612
26.3890;0.1450
26.3900;0.2514
26.3910;0.1740
26.3920;0.0483
26.3930;-0.0741
26.3940;-0.1515
26.3950;-0.2127
26.3960;-0.3126
26.3970;-0.3223
26.3980;-0.2771
26.3990;-0.2320
26.4000;-0.2062
26.4010;-0.1386
26.4020;-0.0483
26.4030;0.0097
26.4040;0.0902
26.4050;0.1321
26.4060;0.1418
26.4070;0.1160
26.4080;0.0741
26.4090;0.0741
26.4100;0.1063
26.4110;0.1676
26.4120;0.5317
26.4130;0.5317
26.4140;0.3996
26.4150;0.3609
26.4160;0.1225
26.4170;-0.0516
26.4180;-0.1740
26.4190;-0.3416
26.4200;-0.4608
26.4210;-0.6445
26.4220;-0.7444
26.4230;-0.7315
26.4240;-0.6187
26.4250;-0.3126
26.4260;-0.0032
26.4270;0.1257
26.4280;0.1386
26.4290;0.1386
26.4300;0.2965
26.4310;0.3319
26.4320;0.3029
26.4330;0.2159
26.4340;0.1772
26.4350;0.1547
26.4360;0.1386
26.4370;0.1225
26.4380;0.1289
26.4390;0.0806
26.4400;0.0516
26.4410;0.0129
26.4420;0.0064
26.4430;0.0129
26.4440;0.0097
26.4450;-0.0032
26.4460;0.0000
26.4470;-0.0193
26.4480;-0.0419
26.4490;-0.0677
26.4500;-0.0419
26.4510;0.0097
26.4520;0.0290
26.4530;0.0483
26.4540;0.0677
26.4550;0.0548
26.4560;0.0935
26.4570;0.0902
26.4580;0.0483
26.4590;-0.0129
26.4600;-0.0870
26.4610;-0.1515
26.4620;-0.2127
26.4630;-0.1966
26.4640;-0.1998
26.4650;-0.3255
26.4660;-0.1869
26.4670;-0.1160
26.4680;-0.1031
26.4690;-0.0258
26.4700;0.0902
26.4710;0.1386
26.4720;0.1515
26.4730;0.1289
26.4740;0.1611
26.4750;0.1901
26.4760;0.1772
26.4770;0.1031
26.4780;0.0226
26.4790;0.0354
26.4800;0.0838
26.4810;0.2191
26.4820;0.3448
26.4830;0.2643
26.4840;0.0516
26.4850;-0.0935
26.4860;-0.1837
26.4870;-0.2353
26.4880;-0.3126
26.4890;-0.3384
26.4900;-0.2933
26.4910;-0.2675
26.4920;-0.2449
26.4930;-0.2191
26.4940;-0.1096
26.4950;0.0161
26.4960;0.1031
26.4970;0.1579
26.4980;0.1321
26.4990;0.1321
26.5000;0.1063
26.5010;0.0838
26.5020;0.0935
26.5030;0.1515
26.5040;0.1934
26.5050;0.2739
26.5060;0.2739
26.5070;0.1676
26.5080;0.0354
26.5090;-0.0806
26.5100;-0.1386
26.5110;-0.2062
26.5120;-0.2578
26.5130;-0.2256
26.5140;-0.1837
26.5150;-0.2385
26.5160;-0.0967
26.5170;0.0516
26.5180;0.1031
26.5190;0.1128
26.5200;0.1579
26.5210;0.1837
26.5220;0.1837
26.5230;0.1644
26.5240;0.1321
26.5250;0.1579
26.5260;0.1901
26.5270;0.2353
26.5280;0.0999
26.5290;-0.1418
26.5300;-0.2449
26.5310;-0.2707
26.5320;-0.2707
26.5330;-0.4576
26.5340;-0.4834
26.5350;-0.3642
26.5360;-0.2191
26.5370;-0.0580
26.5380;0.0709
26.5390;0.1257
26.5400;0.1611
26.5410;0.2127
26.5420;0.1515
26.5430;0.1354
26.5440;0.1257
26.5450;0.2481
26.5460;0.1772
26.5470;0.0999
26.5480;0.0580
26.5490;0.0483
26.5500;0.0387
26.5510;-0.0032
26.5520;-0.0419
26.5530;-0.0580
26.5540;-0.0097
26.5550;0.0322
26.5560;-0.1257
26.5570;-0.1934
26.5580;-0.1096
26.5590;-0.0064
26.5600;0.1160
26.5610;0.1192
26.5620;0.0773
26.5630;0.0612
26.5640;0.0097
26.5650;-0.0612
26.5660;-0.1418
26.5670;-0.1676
26.5680;-0.0645
26.5690;0.0226
26.5700;0.0612
26.5710;0.0612
26.5720;0.0773
26.5730;0.0032
26.5740;0.0000
26.5750;0.0516
26.5760;0.0290
26.5770;-0.0322
26.5780;-0.0806
26.5790;-0.0902
26.5800;-0.0548
26.5810;-0.0419
26.5820;-0.0612
26.5830;-0.0226
26.5840;0.0387
26.5850;0.0645
26.5860;0.0741
26.5870;0.0967
26.5880;0.0838
26.5890;0.0097
26.5900;0.0354
26.5910;0.0483
26.5920;0.1418
26.5930;0.1418
26.5940;0.0612
26.5950;0.1321
26.5960;0.0902
26.5970;-0.1160
26.5980;-0.2610
26.5990;-0.2578
26.6000;-0.2643
26.6010;-0.2643
26.6020;-0.2900
26.6030;-0.2256
26.6040;-0.1354
26.6050;-0.0709
26.6060;0.0354
26.6070;0.1321
26.6080;0.2771
26.6090;0.4802
26.6100;0.3577
26.6110;0.2514
26.6120;0.1547
26.6130;0.0516
26.6140;0.0645
26.6150;0.1386
26.6160;0.1482
